id,subject,custom_fields,created_on,updated_on,tracker_name,status_id,status_name,priority_name,author_name,assigned_name,category_name,parent_id,FIPLAN_20,Complexidade_Demanda,PF_Estimado,Agrupamento_Demanda,Gestor,Origem_Mudanca,Versao_Caso_Uso,Data_Prevista_Desenvolvimento,Time_FIPLAN,Impacto_BDCE,Data_Prevista_Teste,Legado,Origem_Defeito,Backlog,Rastro_FIPLAN,Esforco,Data_Entrega_Homologacao,Data_Prevista_Implantacao,Data_Entrega,Projeto,Ambiente,Justificativa,Classificacao_Demanda,Data_Desejada,Numero_RDS
208179,Gestão de Usuários - Consultar Histórico de Perfil - Permitir consultar o histórico apenas para os Perfis da área de atuação do usuário,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Média'}, {'id': 221, 'name': 'PF Estimado', 'value': '3'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': 'GESTÃO DE USUÁRIO'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 299, 'name': 'Origem Mudança', 'value': 'Requisitos'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': '1.2'}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': '2025-05-09'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEFAZ - Time 02'}]",2025-05-05 18:37:14,2025-05-09 14:12:45,FIPLAN:Mudança,150,Teste: Em andamento,Padrão,Ana Poly Ferreira da Silva,FIPLAN_MERGE,Gestão | Segurança,0,1,Média,3,GESTÃO DE USUÁRIO,SEFAZ,Requisitos,1.2,2025-05-09 00:00:00,SEFAZ - Time 02,,,,,,,,,,,,,,,,
208177,AcompanhamentoSubProdutoService,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-05 18:00:05,2025-05-05 19:56:10,FIPLAN:Atividade,73,Feito,Padrão,Rafael Pinto Vieira dos Santos,Rafael Pinto Vieira dos Santos,,206886,,,,,,,,,,,,,,,,,,,,,,,,,
208176,Relatório do M&A: Acompanhamento: M&A 013 - Dados Físicos e Financeiros da Ação por Região - 2024-2027,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '0'}, {'id': 149, 'name': 'Impacto BDCE', 'value': ''}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Média'}, {'id': 221, 'name': 'PF Estimado', 'value': '7'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': '6.0'}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': ''}, {'id': 238, 'name': 'Data Prevista Teste', 'value': ''}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEPLAN - Sustentação'}]",2025-05-05 17:57:51,2025-05-07 19:41:16,FIPLAN:Adaptativa,156,Desenvolvimento: A fazer,Padrão,Priscila Carvalho Ramos,FIPLAN_SEPLAN_Sustentação,REL Planejamento | M&A,0,0,Média,7,,SEPLAN,,6.0,,SEPLAN - Sustentação,,,,,,,,,,,,,,,,
208151,Monitoramento 2024-2027: M&A 102  - Erro - Exibindo Apuração do Indicador de Programa sem existir Data de Corte,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '0'}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Média'}, {'id': 221, 'name': 'PF Estimado', 'value': '1'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}, {'id': 299, 'name': 'Origem Mudança', 'value': 'Requisitos'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': '3.1'}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': '2025-05-07'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEPLAN - Sustentação'}]",2025-05-05 17:35:20,2025-05-08 21:08:27,FIPLAN:Mudança,5,Fechado,Padrão,Cristiane Menezes S. Santos,Cristiane Menezes S. Santos,PLAN | M&A | Monitoramento,0,0,Média,1,,SEPLAN,Requisitos,3.1,2025-05-07 00:00:00,SEPLAN - Sustentação,,,,,,,,,,,,,,,,
208149,Consultar as Tabelas atualizadas no UC BA_Incluir_Bloqueio_Despesa_Orcamentaria_BLO,"[{'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-05-05 17:34:33,2025-05-06 18:21:21,FIPLAN:Consulta,5,Fechado,Urgente,Marcia Figueredo Nunes,Marcia Figueredo Nunes,,0,,,,,SEPLAN,,,,,,,,,,,,,,,,,,,,
208147,FIPLAN 2.0 - Migração. Revisão dos Padrões - Poder e Órgão - Erro consultar,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-05 17:20:11,2025-05-05 17:30:17,FIPLAN:Erro,156,Desenvolvimento: A fazer,Padrão,Monica  Alves Gomes da Costa,FIPLAN_SEFAZ_TIME 09,,0,1,,,,SEFAZ,,,,,,,0,,,,,,,,,,,,,
208135,Fiplan - Conciliação Bancária - Ausência Extrato SCU dia 02-05,"[{'id': 267, 'name': 'Classificação da Demanda', 'value': 'Sustentação'}, {'id': 334, 'name': 'Backlog', 'value': ''}, {'id': 225, 'name': 'Data Desejada', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-05-05 14:15:25,2025-05-09 18:42:22,FIPLAN:Gestor,5,Fechado,Alto,Camille Galvão de Moura Bouzas,Marcio Anton Hadad,,0,,,,,SEFAZ,,,,,,,,,,,,,,,,,,Sustentação,,
208131,Mapear Transversalidade - criar campo indicativo da totalidade ,"[{'id': 149, 'name': 'Impacto BDCE', 'value': 'Não'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-05-05 13:53:15,2025-05-07 13:01:17,FIPLAN:Modelo de Dados,162,Backlog: Validação,Padrão,Ighor Leonardo  Santos Silva,Ighor Leonardo  Santos Silva,PLAN | PPA | Programar,0,,,,,SEPLAN,,,,,Não,,,,,,,,,,,,,,,
208129,Mapear Transversalidade - retornos de homologação,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 149, 'name': 'Impacto BDCE', 'value': ''}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': ''}, {'id': 221, 'name': 'PF Estimado', 'value': ''}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': ''}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': ''}, {'id': 238, 'name': 'Data Prevista Teste', 'value': ''}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-05 13:47:01,2025-05-05 13:47:01,FIPLAN:Adaptativa,200,Especificação: Em andamento,Padrão,Ighor Leonardo  Santos Silva,Ighor Leonardo  Santos Silva,PLAN | PPA | Programar,0,1,,,,SEPLAN,,,,,,,,,,,,,,,,,,,,
208128,Erro ao incluir Tributo Orçamentário e Tributo cadastrado com erro,"[{'id': 267, 'name': 'Classificação da Demanda', 'value': 'Sustentação'}, {'id': 334, 'name': 'Backlog', 'value': ''}, {'id': 225, 'name': 'Data Desejada', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-05-05 13:39:18,2025-05-06 18:43:17,FIPLAN:Gestor,5,Fechado,Urgente,Geisiane Almeida Costa,Gemima de Freitas Machado Muniz,,0,,,,,SEFAZ,,,,,,,,,,,,,,,,,,Sustentação,,
208123,Acompanhamento: M&A 011 - Dados Físicos e Financeiros da Ação 2024-2027 - Excel - Mudança,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '0'}, {'id': 149, 'name': 'Impacto BDCE', 'value': ''}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Baixa'}, {'id': 221, 'name': 'PF Estimado', 'value': '4'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': '7.0'}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': ''}, {'id': 238, 'name': 'Data Prevista Teste', 'value': ''}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEFAZ - Sustentação'}]",2025-05-05 12:38:31,2025-05-08 19:36:16,FIPLAN:Adaptativa,156,Desenvolvimento: A fazer,Padrão,Marcia Figueredo Nunes,FIPLAN_SEPLAN_Sustentação,REL Planejamento | M&A | 2024-2027,0,0,Baixa,4,,SEPLAN,,7.0,,SEFAZ - Sustentação,,,,,,,,,,,,,,,,
208122,Adicionar funcionalidade de bloquear fechamento do modalConfirm com ESC e de ocultar o botão de 'X' para fechar,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 149, 'name': 'Impacto BDCE', 'value': ''}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Baixa'}, {'id': 221, 'name': 'PF Estimado', 'value': ''}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': ''}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': ''}, {'id': 238, 'name': 'Data Prevista Teste', 'value': '2025-05-07'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-05 12:16:07,2025-05-08 14:43:02,FIPLAN:Adaptativa,5,Fechado,Padrão,Gilberto Cosme da Silva,Ana Poly Ferreira da Silva,Gestão | Segurança,0,1,Baixa,,,SEFAZ,,,,,,2025-05-07 00:00:00,,,,,,,,,,,,,,
208121,Item 31 - endpoint Alterar para ale,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-05 12:08:41,2025-05-05 17:45:33,FIPLAN:Atividade,154,A fazer,Padrão,Augusto Neves Lima,,,190177,,,,,,,,,,,,,,,,,,,,,,,,,
208120,"Item 18, 20 - endpoint Pesquisar ALE","[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-05 12:08:26,2025-05-09 18:50:27,FIPLAN:Atividade,71,Fazendo,Padrão,Augusto Neves Lima,Douglas de Jesus Fonseca,,190177,,,,,,,,,,,,,,,,,,,,,,,,,
208119,Item 4 - endpoint carregar extratos associados,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-05 12:08:07,2025-05-09 14:07:28,FIPLAN:Atividade,73,Feito,Padrão,Augusto Neves Lima,Douglas de Jesus Fonseca,,190177,,,,,,,,,,,,,,,,,,,,,,,,,
208118,Checklist,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-05 12:07:03,2025-05-05 12:07:03,FIPLAN:Atividade,154,A fazer,Padrão,Augusto Neves Lima,,,190177,,,,,,,,,,,,,,,,,,,,,,,,,
208117,totalizadores,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-05 12:06:47,2025-05-05 12:06:47,FIPLAN:Atividade,154,A fazer,Padrão,Augusto Neves Lima,,,190177,,,,,,,,,,,,,,,,,,,,,,,,,
208116,adicionar o campo justificativa,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-05 12:06:30,2025-05-05 12:06:30,FIPLAN:Atividade,154,A fazer,Padrão,Augusto Neves Lima,,,190177,,,,,,,,,,,,,,,,,,,,,,,,,
208114,Refatorar componente ConciliacaoBancariaConciliar,"[{'id': 371, 'name': 'Data de Entrega', 'value': '2025-05-09'}]",2025-05-05 12:05:16,2025-05-09 15:40:28,FIPLAN:Atividade,73,Feito,Padrão,Augusto Neves Lima,Augusto Neves Lima,,190177,,,,,,,,,,,,,,,,,,,2025-05-09 00:00:00,,,,,,
208113,validações ao clicar em ajustar ALE,"[{'id': 371, 'name': 'Data de Entrega', 'value': '2025-05-07'}]",2025-05-05 12:04:06,2025-05-07 23:27:18,FIPLAN:Atividade,73,Feito,Padrão,Augusto Neves Lima,Augusto Neves Lima,,190177,,,,,,,,,,,,,,,,,,,2025-05-07 00:00:00,,,,,,
208106,Migração Credor - Incluir Credor - Pessoa Física - Comportamento,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-02 20:20:11,2025-05-06 17:26:20,FIPLAN:Erro,5,Fechado,Padrão,Manuela da Silva Costa,Manuela da Silva Costa,,0,1,,,,SEFAZ,,,,,,,0,,,,,,,,,,,,,
208104,Relatório do M&A: Acompanhamento: M&A 013 - Dados Físicos e Financeiros da Ação por Região - 2024-2027 (Excel e PDF),"[{'id': 368, 'name': 'Rastro FIPLAN', 'value': ''}, {'id': 340, 'name': 'FIPLAN 2.0', 'value': '0'}, {'id': 149, 'name': 'Impacto BDCE', 'value': ''}, {'id': 334, 'name': 'Backlog', 'value': '1'}, {'id': 221, 'name': 'PF Estimado', 'value': '7'}, {'id': 333, 'name': 'Esforço', 'value': '10'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}, {'id': 342, 'name': 'Data Entrega Homologação', 'value': ''}, {'id': 235, 'name': 'Data Prevista Implantação', 'value': ''}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEPLAN - Sustentação'}]",2025-05-02 19:55:44,2025-05-07 19:55:18,FIPLAN:Demanda,156,Desenvolvimento: A fazer,Padrão,Marilia Pedreira,Priscila Carvalho Ramos,,0,0,,7,,SEPLAN,,,,SEPLAN - Sustentação,,,,,1,,10,,,,,,,,,
208103,Relatório do M&A: Acompanhamento: M&A 011 - Dados Físicos e Financeiros da Ação 2024-2027 - Excel - Mudança,"[{'id': 368, 'name': 'Rastro FIPLAN', 'value': ''}, {'id': 340, 'name': 'FIPLAN 2.0', 'value': '0'}, {'id': 149, 'name': 'Impacto BDCE', 'value': ''}, {'id': 334, 'name': 'Backlog', 'value': '1'}, {'id': 221, 'name': 'PF Estimado', 'value': '4'}, {'id': 333, 'name': 'Esforço', 'value': '6'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}, {'id': 342, 'name': 'Data Entrega Homologação', 'value': ''}, {'id': 235, 'name': 'Data Prevista Implantação', 'value': ''}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEPLAN - Sustentação'}]",2025-05-02 19:51:09,2025-05-08 19:36:44,FIPLAN:Demanda,156,Desenvolvimento: A fazer,Padrão,Marilia Pedreira,Marcia Figueredo Nunes,PLAN | M&A | Acomp 2024-2027,0,0,,4,,SEPLAN,,,,SEPLAN - Sustentação,,,,,1,,6,,,,,,,,,
208091,Fiplan - Rotina de DAE - melhoria na consulta da rotina processar DAE-IX_ACWTB0164_FLAG_ATUAL_FIPLAN.sql,"[{'id': 149, 'name': 'Impacto BDCE', 'value': 'Não'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-05-02 18:09:10,2025-05-07 19:24:54,FIPLAN:Modelo de Dados,50,Produção,Padrão,Azenval Mateus de Jesus Silva,Fiplan Arquitetura,Receita | Realização | DAE,0,,,,,SEFAZ,,,,,Não,,,,,,,,,,,,,,,
208085,Criar abstração SOAP - Realizar melhorias apontadas SONAR,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': ''}, {'id': 221, 'name': 'PF Estimado', 'value': ''}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 299, 'name': 'Origem Mudança', 'value': 'Requisitos'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': ''}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': ''}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEFAZ - Time 05'}]",2025-05-02 16:26:18,2025-05-05 11:27:35,FIPLAN:Mudança,156,Desenvolvimento: A fazer,Padrão,Felipe Araujo da Silva,FIPLAN_SEFAZ_TIME 05,Gestão | Segurança,0,1,,,,SEFAZ,Requisitos,,,SEFAZ - Time 05,,,,,,,,,,,,,,,,
208084,Atualização Banco de Produção: Unidade Orçamentária - Alterar Situação UO 25201,"[{'id': 64, 'name': 'Ambiente', 'value': 'Produção'}, {'id': 296, 'name': 'Justificativa', 'value': 'Solicitação da SEFAZ com autorização para realizar esta alteração, para encerramento em exercício posterior a extinção da UO.'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-05-02 15:04:02,2025-05-05 14:56:02,FIPLAN:Correção de Dados,5,Fechado,Urgente,Ligia Simone Vianna,Ligia Simone Vianna,,0,,,,,SEPLAN,,,,,,,,,,,,,,,,Produção,"Solicitação da SEFAZ com autorização para realizar esta alteração, para encerramento em exercício posterior a extinção da UO.",,,
208082,Atualização Banco de Produção: Unidade Orçamentária - Alterar Situação UO 25201,"[{'id': 267, 'name': 'Classificação da Demanda', 'value': 'Sustentação'}, {'id': 334, 'name': 'Backlog', 'value': ''}, {'id': 225, 'name': 'Data Desejada', 'value': '2025-05-02'}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-05-02 14:54:36,2025-05-05 14:55:50,FIPLAN:Gestor,5,Fechado,Urgente,Marilia Pedreira,Fiplan Requisitos Seplan,,0,,,,,SEPLAN,,,,,,,,,,,,,,,,,,Sustentação,2025-05-02 00:00:00,
208073,teste,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-02 14:11:06,2025-05-02 14:15:17,FIPLAN:Atividade,73,Feito,Padrão,Christiano Tavares,Christiano Tavares,,207125,,,,,,,,,,,,,,,,,,,,,,,,,
208053,Incluir Credor - Inscrição Genérica - Ajustes finais concluir Inclusão,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-02 12:45:36,2025-05-09 18:49:23,FIPLAN:Atividade,71,Fazendo,Padrão,Wanderson Rafael da Silva,Wanderson Rafael da Silva,,206202,,,,,,,,,,,,,,,,,,,,,,,,,
208051,Análise do caso de uso,"[{'id': 371, 'name': 'Data de Entrega', 'value': '2025-05-05'}]",2025-05-02 12:17:36,2025-05-05 17:59:12,FIPLAN:Atividade,73,Feito,Padrão,Augusto Neves Lima,Augusto Neves Lima,,190177,,,,,,,,,,,,,,,,,,,2025-05-05 00:00:00,,,,,,
208048,Adicionar type para comportar data com hora contendo minutos e segundos,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 149, 'name': 'Impacto BDCE', 'value': ''}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Baixa'}, {'id': 221, 'name': 'PF Estimado', 'value': ''}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': ''}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': ''}, {'id': 238, 'name': 'Data Prevista Teste', 'value': '2025-05-07'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-02 12:05:36,2025-05-08 14:41:48,FIPLAN:Adaptativa,5,Fechado,Padrão,Mateus Soares da Rocha,Ana Poly Ferreira da Silva,Gestão | Segurança,0,1,Baixa,,,SEFAZ,,,,,,2025-05-07 00:00:00,,,,,,,,,,,,,,
208047,FIPLAN 2.0 - Migração. Revisão dos Padrões - Parâmetros de Documentos Hábeis - Erro deixou de exibir dados em Detalhar,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-02 11:50:15,2025-05-09 15:49:47,FIPLAN:Erro,114,Desenvolvimento: Em andamento,Padrão,Monica  Alves Gomes da Costa,Evandro Rosa Santos,,0,1,,,,SEFAZ,,,,,,,0,,,,,,,,,,,,,
208044,[DETALHAR FATURA] - Incluir Múltiplos Documentos - Criar nova trigger para AGRPAG,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-02 11:34:05,2025-05-07 13:18:32,FIPLAN:Atividade,73,Feito,Padrão,Felipe Araujo da Silva,Pablo Oliveira da Silva,,199511,,,,,,,,,,,,,,,,,,,,,,,,,
208042,Incluir Credor - Inscrição Genérica - Checklist,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-02 11:18:27,2025-05-09 14:25:02,FIPLAN:Atividade,71,Fazendo,Padrão,Wanderson Rafael da Silva,Amauri De Freitas Aquino,,206202,,,,,,,,,,,,,,,,,,,,,,,,,
208041,Incluir Credor - Inscrição Genérica - testes unitarios,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-02 11:18:10,2025-05-09 13:18:00,FIPLAN:Atividade,73,Feito,Padrão,Wanderson Rafael da Silva,Amauri De Freitas Aquino,,206202,,,,,,,,,,,,,,,,,,,,,,,,,
208040,Incluir Credor - Inscrição Genérica - validaçoes pra nao inserir + de 1 com mesmo nome,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-02 11:17:56,2025-05-08 16:39:37,FIPLAN:Atividade,73,Feito,Padrão,Wanderson Rafael da Silva,Wanderson Rafael da Silva,,206202,,,,,,,,,,,,,,,,,,,,,,,,,
208039,Incluir Credor - Inscrição Genérica -  validar usuario negocial  para nao permitir adicionar dados conta corrente,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-02 11:16:53,2025-05-07 15:15:47,FIPLAN:Atividade,73,Feito,Padrão,Wanderson Rafael da Silva,Amauri De Freitas Aquino,,206202,,,,,,,,,,,,,,,,,,,,,,,,,
208038,Incluir Credor - Inscrição Genérica - Preparação do FORM - Incluir - criar Estrutura back-end,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-02 11:16:35,2025-05-06 17:22:03,FIPLAN:Atividade,73,Feito,Padrão,Wanderson Rafael da Silva,Amauri De Freitas Aquino,,206202,,,,,,,,,,,,,,,,,,,,,,,,,
208037,Incluir Credor - Inscrição Genérica - Preparação do FORM - Incluir - criar Estrutura Front-end,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-02 11:15:40,2025-05-05 19:33:23,FIPLAN:Atividade,73,Feito,Padrão,Wanderson Rafael da Silva,Wanderson Rafael da Silva,,206202,,,,,,,,,,,,,,,,,,,,,,,,,
